customerid,acquisitiondate,age,gender,churn,retentionperiod,companytype,acquisitioncost,totalspend,marketingchannel,customerinteractions,paymentmethod,billingissues,frequencyofbillingissues,city
1489de9f-c885-4e48-b6bd-09a7c729e325,2024-08-01,61,Male,1,174,Healthcare,"₹28,869","₹29,884",Instagram Ads,26,UPI,Yes,2,Delhi
28a1d7ff-ddb8-48f5-aea8-a88b09d8f2bc,2024-10-02,24,Male,1,245,Tech,"₹27,012","₹91,421",Facebook Ads,25,Credit Card,No,7,Delhi
e772c9be-0deb-4efb-8fc2-8656cfd8fbb5,2022-10-19,33,Female,0,32,E-Commerce,"₹7,216","₹3,708",Direct Traffic,2,Credit Card,Yes,6,Delhi
a1bb20cf-7bbb-4b41-8430-5668e45ae75f,2023-11-18,43,Male,1,189,Retail,"₹21,759","₹19,375",Word of Mouth,12,Credit Card,No,0,Delhi
b53d0bef-31a1-4bbf-af60-3468a77b53fa,2023-06-26,64,Male,0,149,Education,"₹29,433","₹16,088",Email Campaign,40,Bank Transfer,Yes,0,Delhi
fa127966-e8ae-45b4-9ab2-8e4770684f3c,2023-06-12,28,Male,0,118,Retail,"₹42,189","₹58,615",Facebook Ads,9,UPI,No,0,Delhi
9885662e-7434-4f27-ac58-3d89c5a3d8fb,2024-02-03,56,Female,0,358,Tech,"₹4,878","₹46,046",Word of Mouth,12,UPI,Yes,0,Delhi
51c7be5f-570c-46ab-85f8-f7b400294080,2024-08-27,39,Female,0,609,Education,"₹41,083","₹11,014",Direct Traffic,26,UPI,No,4,Delhi
b499a656-85f9-4d80-9262-9791a6930cd5,2024-03-20,31,Male,1,386,Retail,"₹47,046","₹65,425",Email Campaign,9,Credit Card,Yes,5,Delhi
e2331b17-4721-49e4-b679-6cd1d38d0319,2024-06-28,18,Male,1,639,Finance,"₹20,335","₹4,273",Partner Website,10,Bank Transfer,Yes,6,Delhi
0ec0f6d6-895d-4ec2-9a3a-e5233242e61a,2023-11-07,60,Female,0,296,Tech,"₹29,533","₹48,135",Partner Website,32,Credit Card,No,5,Delhi
786b425e-5071-4c35-b7ac-b1a3dba9287a,2024-01-15,41,Male,0,646,Tech,"₹24,500","₹31,881",Google Ads,34,UPI,No,0,Delhi
e74810ac-5263-49bc-8dfe-e45c94a69514,2023-02-01,43,Female,0,352,Tech,"₹45,996","₹98,022",Word of Mouth,48,Bank Transfer,Yes,9,Delhi
4b984e4f-7525-4a6a-9ef9-03675744a0a7,2022-12-04,18,Female,1,664,Finance,"₹10,832","₹79,077",Facebook Ads,20,Bank Transfer,Yes,7,Delhi
5bdcd319-a2d4-4bb3-8dd1-770b8a2cc9fd,2023-01-21,32,Male,0,570,Finance,"₹43,104","₹9,712",Referral Program,39,Bank Transfer,Yes,7,Delhi
55c5e0f1-2e2c-4786-889b-7505fdf20981,2023-08-24,51,Female,0,678,Healthcare,"₹3,300","₹75,704",Partner Website,2,UPI,Yes,0,Delhi
8a58a180-7f20-4058-b742-7a6a51b9aa9a,2024-09-15,24,Male,1,224,Manufacturing,"₹30,038","₹53,874",Partner Website,1,Bank Transfer,No,0,Delhi
5415388e-c38e-4b51-9651-321804180036,2023-09-29,62,Female,1,361,E-Commerce,"₹30,619","₹70,087",Google Ads,36,Bank Transfer,Yes,0,Delhi
593e057a-2b5c-4766-8a5a-4175254beb47,2024-07-27,51,Male,0,199,Retail,"₹8,833","₹13,297",Email Campaign,24,Credit Card,Yes,4,Delhi
e8ea9dac-297f-41ff-a3b0-11c0f71885cf,2024-04-05,43,Female,1,550,Healthcare,"₹5,910","₹28,128",Google Ads,27,Credit Card,Yes,0,Delhi
f552b34d-b751-4017-bc87-a41be9003a9d,2024-04-01,35,Female,1,492,Retail,"₹18,339","₹69,368",Direct Traffic,2,Bank Transfer,No,5,Delhi
24b7ba30-4dc9-4884-8f54-3de7051dd6a7,2023-11-27,53,Male,0,69,E-Commerce,"₹31,019","₹95,019",Facebook Ads,31,Bank Transfer,Yes,8,Delhi
3e6b7102-073b-49be-a9c8-d9653110af52,2023-01-08,45,Male,1,566,Manufacturing,"₹6,308","₹88,599",Word of Mouth,14,Credit Card,No,4,Delhi
8b434d96-f75a-4b43-84f0-934e366349b3,2024-06-23,30,Male,0,290,Finance,"₹7,296","₹89,499",Instagram Ads,2,Credit Card,No,0,Delhi
d5bdb7a6-27f9-4b05-b2e7-41dec9b47e3a,2024-01-03,24,Male,1,424,Manufacturing,"₹21,680","₹79,958",Instagram Ads,29,Credit Card,No,0,Delhi
35b8f794-88bb-4790-8c7d-a9bf17a8edbe,2023-10-08,58,Male,0,255,Finance,"₹43,556","₹33,920",Word of Mouth,15,UPI,No,3,Delhi
6043a1c8-f156-46c0-b2fd-b70be1e504c3,2023-05-24,51,Female,0,153,E-Commerce,"₹18,209","₹12,156",Email Campaign,12,UPI,No,9,Delhi
c2c43678-3df1-42e0-8966-81ccda776224,2023-01-13,33,Male,0,67,Manufacturing,"₹18,043","₹12,108",Direct Traffic,37,Credit Card,No,0,Delhi
695ecfbf-90f8-45d2-970b-f6e51e2c3ac9,2023-12-27,29,Female,1,357,Healthcare,"₹37,918","₹32,845",Partner Website,28,Bank Transfer,No,0,Delhi
f45ce12e-830b-4f74-956f-283299034cae,2023-06-24,48,Male,0,280,Education,"₹29,575","₹3,800",Email Campaign,20,Credit Card,Yes,0,Delhi
045fd24a-ae07-4d19-8a5f-d09073d39832,2024-01-13,18,Male,1,205,Healthcare,"₹38,255","₹43,712",Partner Website,39,UPI,Yes,6,Delhi
34ef9126-4ad6-418b-8f1a-b0d87ddee31c,2023-11-25,53,Female,0,631,Retail,"₹48,468","₹3,610",Partner Website,24,Bank Transfer,No,2,Delhi
8a68ae81-a6b0-4ceb-81b3-177878ec538d,2023-01-10,57,Male,0,483,Healthcare,"₹37,965","₹78,603",Instagram Ads,21,UPI,Yes,6,Delhi
7277555d-9b33-4d03-943c-b1801ab5fb44,2024-06-06,50,Female,1,66,E-Commerce,"₹31,002","₹34,872",Email Campaign,10,Bank Transfer,Yes,0,Delhi
ec385171-a19e-474b-bdde-e065a6c6ef20,2023-10-30,61,Female,0,345,Tech,"₹17,224","₹11,728",Direct Traffic,46,UPI,No,0,Delhi
aaea8f52-c067-4da0-815a-e817d38feacb,2024-05-24,20,Female,0,717,Retail,"₹4,328","₹96,102",Google Ads,14,Bank Transfer,Yes,0,Delhi
6cdae6cb-69ba-463b-b8fd-fdec2e110747,2023-08-11,60,Male,1,622,Manufacturing,"₹17,587","₹96,319",Partner Website,37,Bank Transfer,No,9,Delhi
732facbf-37a4-4f15-b5b4-f7ed50aafba4,2024-09-12,38,Male,0,143,Retail,"₹13,105","₹21,583",Referral Program,18,Bank Transfer,Yes,8,Delhi
ab9c8300-193d-46b3-a2c0-625675cce35b,2023-11-05,50,Female,0,69,Education,"₹31,837","₹86,774",Referral Program,24,Bank Transfer,No,0,Delhi
795ea8d4-eb3e-49c4-9210-4bdde9753171,2023-12-27,45,Female,0,330,Finance,"₹5,982","₹8,263",Google Ads,14,UPI,No,3,Delhi
c0467b80-5763-4dd2-9712-579ecdd1be74,2022-10-30,29,Male,0,253,Manufacturing,"₹27,505","₹68,450",Referral Program,34,UPI,Yes,0,Delhi
5564917c-f849-4c9d-8485-d0c0d602c134,2023-02-28,56,Male,1,347,Consulting,"₹23,260","₹90,285",Facebook Ads,12,Bank Transfer,Yes,3,Delhi
aabb1f84-2f23-46c3-b84f-afa6b396e616,2023-01-25,32,Female,1,378,Retail,"₹5,963","₹20,456",Partner Website,22,Bank Transfer,No,0,Delhi
048ae3bc-54c6-4914-bcfa-0266e9d195d9,2024-07-31,28,Female,0,144,Manufacturing,"₹47,128","₹92,118",Google Ads,6,UPI,No,8,Delhi
02e5feaa-5cee-4b50-b31b-3e0e9d92395d,2023-12-14,62,Male,1,727,Manufacturing,"₹5,412","₹66,942",Email Campaign,36,Bank Transfer,No,1,Delhi
b171094b-cbdf-4c39-b0b1-0a4e01dfe915,2023-07-02,42,Male,0,352,Manufacturing,"₹5,148","₹14,689",Partner Website,45,Bank Transfer,Yes,0,Delhi
9bedfd0c-961b-4cb8-b5f5-ddc7fc363c79,2023-06-30,38,Female,1,597,Finance,"₹34,123","₹33,934",Google Ads,36,Bank Transfer,Yes,0,Delhi
63cb069b-336f-4932-acd6-f1dfed1ce659,2023-10-17,20,Female,0,69,Consulting,"₹36,134","₹34,276",Instagram Ads,22,Credit Card,Yes,0,Delhi
ef059c9c-3341-4840-a8e2-2a82944bec3a,2024-06-17,62,Male,0,69,E-Commerce,"₹45,102","₹20,873",Direct Traffic,14,Bank Transfer,Yes,0,Delhi
983048eb-94bd-459c-9e23-ac499b0a2316,2024-07-17,39,Female,0,318,Healthcare,"₹49,562","₹14,050",Email Campaign,16,Credit Card,No,0,Delhi
551a09a6-8329-49b5-9b51-3a8581986bc0,2024-05-02,64,Male,0,291,Manufacturing,"₹49,834","₹67,216",Direct Traffic,36,Bank Transfer,No,9,Delhi
78158646-03d9-43b1-9a8e-0c31c10debf3,2023-01-16,27,Female,0,245,Tech,"₹3,612","₹85,444",Instagram Ads,25,UPI,No,0,Delhi
a0507c21-5631-4b8a-844f-7027a98a41df,2022-12-09,54,Male,0,176,E-Commerce,"₹22,554","₹85,040",Partner Website,32,Credit Card,No,0,Delhi
6bbad298-cb6d-41dd-af8d-57cd475dfb42,2024-04-19,48,Male,1,365,Education,"₹4,992","₹22,644",Email Campaign,33,Credit Card,Yes,0,Delhi
b05c4bc7-ede3-4504-9569-c0b8fa036312,2023-07-11,42,Female,0,197,Finance,"₹22,707","₹63,021",Direct Traffic,45,Bank Transfer,No,8,Delhi
99e8ef3d-5b8d-49d2-ba7b-da54ce0d1f33,2024-04-15,65,Male,1,121,Retail,"₹15,614","₹38,125",Referral Program,36,Bank Transfer,No,0,Delhi
df5affbc-63ec-4283-bc41-c799610a0d61,2023-02-08,25,Female,0,382,Finance,"₹34,785","₹67,899",Direct Traffic,20,Credit Card,Yes,0,Delhi
6fd705bf-d1b4-4efc-b064-652b00531dc8,2022-12-12,33,Female,1,600,Retail,"₹16,518","₹43,291",Google Ads,18,UPI,Yes,0,Delhi
c9553db2-bb31-4406-846d-1c3ba93061f3,2024-09-26,34,Female,1,600,Finance,"₹21,886","₹36,060",Partner Website,38,UPI,No,5,Delhi
11ef2fa4-2c63-475c-bac5-bd69a858b9f5,2023-01-27,52,Female,1,710,Retail,"₹18,240","₹2,538",Facebook Ads,3,Bank Transfer,Yes,6,Delhi
00feb479-ed1e-4467-8925-d0ac6df8f28b,2023-11-03,49,Male,0,392,Manufacturing,"₹44,699","₹37,176",Direct Traffic,23,UPI,No,0,Delhi
7817e415-ffae-486f-b209-ee0e70590304,2023-01-06,20,Female,0,586,Healthcare,"₹8,710","₹42,520",Email Campaign,32,UPI,Yes,6,Delhi
9264a67b-f2e4-4d33-a3a6-07fc1dcd0711,2024-01-15,55,Male,1,374,Retail,"₹44,863","₹26,675",Email Campaign,45,Bank Transfer,Yes,0,Delhi
3aa2e3ee-de30-4f2a-8e98-d10bf52bf32a,2022-12-21,32,Female,0,722,Consulting,"₹46,139","₹19,287",Word of Mouth,16,UPI,No,6,Delhi
57ecb8ae-8421-4667-aa6d-51997b06bc86,2024-03-23,32,Female,1,199,Retail,"₹13,243","₹1,174",Direct Traffic,5,Bank Transfer,Yes,0,Delhi
db4906e9-1995-427a-929f-3c02d4819dbc,2023-10-17,54,Male,0,385,Tech,"₹42,592","₹93,268",Partner Website,4,Credit Card,No,8,Delhi
ba6e4fc8-b6b5-4cac-94d2-2c31426c8be9,2024-03-21,25,Female,1,220,Retail,"₹44,799","₹35,998",Partner Website,21,Bank Transfer,Yes,0,Delhi
ebb06c3f-5960-49cc-a0fb-f7e2f11930ba,2023-04-25,58,Male,1,696,Tech,"₹7,088","₹54,312",Instagram Ads,40,Credit Card,Yes,0,Delhi
c9ebf66f-2e59-4866-8d8f-c12ea835d004,2023-08-05,22,Female,0,451,Education,"₹3,811","₹13,112",Word of Mouth,14,Credit Card,Yes,3,Delhi
41ee69fe-5037-40ed-b3b9-221cac6ddc61,2024-10-06,47,Male,1,729,Manufacturing,"₹22,932","₹76,225",Direct Traffic,39,UPI,Yes,0,Delhi
76441481-10d2-4f84-9d44-6e1b4b7c3a81,2024-04-26,36,Female,0,36,Tech,"₹34,255","₹45,814",Referral Program,31,UPI,Yes,0,Delhi
e13d4ce7-5c98-46bf-b060-531843f19638,2023-06-28,36,Male,1,162,Healthcare,"₹3,821","₹86,091",Instagram Ads,14,UPI,No,0,Delhi
3d7ad23e-772a-4ac3-acc3-c6940dca3e8b,2023-09-09,56,Male,1,586,E-Commerce,"₹16,312","₹51,719",Word of Mouth,6,Bank Transfer,Yes,0,Delhi
2a0caa01-22f4-486d-bf8b-c03f16e73423,2024-03-16,45,Male,0,60,Manufacturing,"₹37,883","₹34,919",Direct Traffic,12,UPI,No,3,Delhi
4844f643-3be9-43fe-b62c-56170b156efe,2024-09-10,63,Female,0,564,Tech,"₹48,780","₹74,155",Direct Traffic,16,Credit Card,Yes,0,Delhi
7fc75b83-e38c-4ed0-9337-9ee6f38dfc91,2024-06-03,28,Male,0,455,Manufacturing,"₹13,646","₹72,569",Instagram Ads,17,UPI,No,4,Delhi
96fad578-d6fa-4f61-99f7-714d0e6e1262,2023-01-09,21,Male,1,423,Consulting,"₹14,154","₹42,328",Referral Program,45,UPI,Yes,6,Delhi
eb81e96e-6761-466d-9668-9bf9e5cc33e5,2024-02-03,56,Male,0,701,Manufacturing,"₹36,320","₹71,482",Word of Mouth,23,Bank Transfer,No,2,Delhi
ed664d5b-55a9-4a9f-9dd9-65133a0f0075,2023-09-12,46,Male,1,392,Manufacturing,"₹1,226","₹25,618",Direct Traffic,14,Bank Transfer,No,7,Delhi
92cf8d05-74c1-423b-8fa2-f86efe9ca101,2023-01-08,35,Male,1,466,Education,"₹4,260","₹35,675",Direct Traffic,7,Credit Card,Yes,0,Delhi
c7db40e0-4562-42a6-9b40-ff88d369d9c9,2024-05-10,32,Male,0,699,Healthcare,"₹22,690","₹19,919",Word of Mouth,46,Bank Transfer,Yes,0,Delhi
cac4f896-4ef2-41a4-a949-2ac095bf51c2,2023-11-21,23,Male,0,580,Finance,"₹2,375","₹5,173",Facebook Ads,32,UPI,Yes,4,Delhi
5ee532b3-73f4-402b-b0f7-a51cb4f332e9,2024-06-01,28,Female,1,111,Finance,"₹23,877","₹27,400",Instagram Ads,15,Bank Transfer,No,0,Delhi
49c7f294-6bc3-49c3-a5a8-9682b1e54f63,2024-08-21,49,Female,1,385,Tech,"₹47,237","₹51,445",Instagram Ads,44,Credit Card,No,2,Delhi
ca1ea123-3a80-4f97-8a4b-fcd26349da3e,2022-11-01,28,Female,0,287,Manufacturing,"₹4,533","₹71,305",Email Campaign,17,UPI,Yes,0,Delhi
f46bd40f-9214-4474-89ec-a8a7818f3302,2024-03-07,52,Male,0,618,Tech,"₹38,711","₹38,564",Referral Program,41,Credit Card,Yes,0,Delhi
a50eb1de-f9c1-4a16-936e-068613847803,2023-02-15,63,Male,0,553,Education,"₹17,873","₹46,814",Google Ads,47,Bank Transfer,No,0,Delhi
c7f38505-72f0-4892-afab-42020d6c8cd5,2022-11-19,65,Female,0,324,Education,"₹4,244","₹80,747",Facebook Ads,44,Bank Transfer,No,9,Delhi
c8d8b43a-a5cf-44b7-ae1f-fcb685b7a183,2024-05-25,18,Male,0,253,Retail,"₹25,495","₹89,791",Word of Mouth,34,Credit Card,Yes,7,Delhi
9ded79ba-afc9-4698-a851-3e6d7adbb292,2024-02-27,26,Female,1,554,Consulting,"₹17,477","₹28,962",Word of Mouth,5,UPI,No,0,Delhi
90c5438e-37a2-48bb-8d2a-1696cc6b08b7,2024-01-18,49,Male,1,75,Education,"₹32,902","₹85,892",Word of Mouth,45,Bank Transfer,Yes,2,Delhi
185635a3-a277-4919-80a9-695afbc570cb,2023-10-27,19,Female,1,696,Retail,"₹35,042","₹86,842",Facebook Ads,27,Bank Transfer,Yes,6,Delhi
69eef42e-15b6-4dfa-9d07-5d003eae5888,2024-04-03,45,Female,1,142,Healthcare,"₹11,151","₹71,533",Direct Traffic,23,UPI,Yes,0,Delhi
b83052e0-ef07-4f5a-bb26-fb3872139153,2023-04-10,54,Female,0,262,Tech,"₹34,203","₹57,184",Word of Mouth,40,Bank Transfer,No,6,Delhi
7db543c9-3e51-4b31-8b44-3fdce404dba0,2023-07-21,58,Female,0,46,E-Commerce,"₹13,895","₹83,912",Word of Mouth,14,Credit Card,No,0,Delhi
be7588ce-92b8-4e3c-923c-36848a1770ea,2023-02-19,50,Female,0,389,Healthcare,"₹30,308","₹11,578",Referral Program,15,Bank Transfer,No,0,Delhi
321401f9-c101-40f2-b130-19b0c150584c,2023-04-14,47,Male,1,252,Education,"₹37,076","₹19,624",Partner Website,43,Bank Transfer,No,0,Delhi
fa95ff99-4bf5-4f79-9482-3202d55fd013,2024-05-20,46,Female,1,729,Healthcare,"₹17,215","₹40,194",Partner Website,33,UPI,Yes,6,Delhi
a936e5a0-047e-4508-b2ad-650582db1088,2022-12-14,20,Male,0,477,Healthcare,"₹44,909","₹1,389",Email Campaign,31,Credit Card,No,0,Delhi
fa3d6150-55c1-47fd-aba7-ffe1413c8689,2024-02-09,19,Female,0,394,Consulting,"₹24,806","₹68,391",Email Campaign,35,UPI,Yes,0,Delhi
36948dd0-8c13-4756-beb5-c33b97f54a4b,2024-03-26,47,Male,1,704,Consulting,"₹19,586","₹14,794",Word of Mouth,17,Bank Transfer,Yes,2,Delhi
5deeb1d0-1a17-428a-ba42-d129ac6202d8,2024-06-13,48,Female,1,355,Consulting,"₹14,876","₹59,002",Referral Program,28,Bank Transfer,Yes,7,Delhi
1388562c-5b7f-43ea-8988-ce52ad3398ff,2024-03-13,56,Male,0,496,Healthcare,"₹6,389","₹36,531",Word of Mouth,19,UPI,No,2,Delhi
3cf3d44f-edf9-4642-a383-3c8561d773a9,2024-01-19,22,Male,0,443,Education,"₹38,322","₹53,815",Email Campaign,46,UPI,Yes,2,Delhi
01530b91-6563-425a-9c8b-bd472e934895,2023-12-12,41,Female,1,484,E-Commerce,"₹37,136","₹5,986",Facebook Ads,23,UPI,Yes,0,Delhi
d7ce0fd2-7b4f-4aa9-aa05-496344172e1d,2023-11-03,39,Female,0,615,Manufacturing,"₹21,084","₹33,298",Facebook Ads,32,Credit Card,No,9,Delhi
e484ff62-59d7-429d-843e-2e5e83680e35,2024-04-01,50,Male,0,262,Healthcare,"₹49,853","₹2,481",Direct Traffic,40,Bank Transfer,Yes,8,Delhi
689748a3-1925-46f8-b5d0-dab68c48bbaf,2022-12-30,62,Male,0,253,Retail,"₹35,110","₹57,408",Google Ads,13,UPI,No,2,Delhi
d844b0da-bc61-4657-b728-e26472b1bb7f,2023-12-15,42,Male,1,441,Education,"₹10,558","₹70,267",Partner Website,20,Bank Transfer,No,8,Delhi
f3126177-8b53-40a9-be1c-da2ab6c60bc4,2024-02-18,28,Male,1,601,Healthcare,"₹9,601","₹17,835",Referral Program,35,Credit Card,No,0,Delhi
e7a5a2d2-224c-47d3-a335-db8cbe078b23,2023-11-14,58,Female,1,364,E-Commerce,"₹12,997","₹28,798",Instagram Ads,5,Credit Card,Yes,2,Delhi
d1d291a1-3176-4f0e-a519-55a4f8083a7f,2024-03-08,38,Female,1,251,Manufacturing,"₹5,158","₹92,649",Partner Website,9,Credit Card,No,0,Delhi
cffe08bd-010c-498b-94e9-321588b46cd5,2023-03-09,40,Female,1,66,Consulting,"₹11,881","₹65,887",Instagram Ads,29,Credit Card,No,6,Delhi
58e021ed-cc56-4697-811a-7a203d47f1a6,2022-10-22,30,Male,1,307,Education,"₹40,812","₹20,477",Google Ads,6,Bank Transfer,No,0,Delhi
bfa5cdc7-371b-47e5-9383-1dae396fa8a3,2023-10-18,30,Male,1,225,Finance,"₹40,986","₹18,266",Google Ads,25,Credit Card,No,0,Delhi
13d5a369-4d36-4b1a-bf65-1de8913d77bf,2024-09-26,28,Female,0,513,Manufacturing,"₹47,119","₹87,328",Word of Mouth,31,Credit Card,Yes,2,Delhi
23f48d6b-2f77-4d22-806e-8d1cb4dd9b75,2024-04-15,26,Female,0,271,Retail,"₹17,654","₹86,988",Email Campaign,22,UPI,No,0,Delhi
a273dbc8-9f6a-4137-8723-67fec226888b,2024-07-31,27,Female,0,353,Healthcare,"₹20,039","₹44,526",Google Ads,2,Credit Card,Yes,1,Delhi
cf8f7f0a-ef33-4c02-9ad5-8fd770cd3184,2024-07-13,36,Male,0,221,E-Commerce,"₹12,277","₹12,889",Google Ads,45,UPI,No,0,Delhi
475f13de-41a6-4660-b6d7-bc921861a392,2022-11-02,26,Female,0,46,Finance,"₹34,896","₹25,335",Instagram Ads,5,Credit Card,Yes,0,Delhi
99074be3-4c13-4fd5-b02d-3c0ebd3a4fad,2023-06-04,27,Female,0,553,E-Commerce,"₹30,873","₹12,254",Email Campaign,27,Credit Card,No,0,Delhi
869b7dfd-1ff6-4fca-968f-9c932fe5a944,2024-05-27,24,Female,0,430,Finance,"₹33,654","₹87,610",Google Ads,25,UPI,Yes,4,Delhi
fb4f4933-c5c3-4194-9ce8-596a42167dba,2024-01-24,20,Male,1,51,Education,"₹6,531","₹12,442",Partner Website,8,Credit Card,No,0,Delhi
b60f3e38-22a4-4037-81b4-78be02d85b5f,2023-01-27,44,Male,1,503,Finance,"₹28,497","₹47,289",Direct Traffic,1,Bank Transfer,Yes,5,Delhi
fa72f1ec-254a-40fc-8336-f73415292f03,2023-05-26,65,Female,0,149,Retail,"₹6,939","₹54,747",Google Ads,20,Bank Transfer,Yes,0,Delhi
552e7d1a-3105-4bac-82a1-54b46c5c8e94,2022-12-19,19,Male,0,239,Retail,"₹23,285","₹38,327",Direct Traffic,44,Credit Card,Yes,0,Delhi
339f95aa-b919-4498-84da-0c6a9e1a5c40,2024-09-22,29,Male,1,335,Tech,"₹13,892","₹17,199",Email Campaign,23,Bank Transfer,No,0,Delhi
d24b296b-3c1f-4e30-bb05-1a8907b392c6,2024-06-13,52,Female,0,299,Retail,"₹29,169","₹73,827",Word of Mouth,32,UPI,Yes,0,Delhi
5b915c04-046e-4878-acb3-b9f25667f27c,2023-11-22,55,Female,0,716,Manufacturing,"₹29,439","₹1,112",Referral Program,11,Credit Card,Yes,0,Delhi
49495856-daf6-4d20-b982-53d29e70ac31,2023-12-08,27,Female,1,314,Finance,"₹2,782","₹88,051",Email Campaign,39,Credit Card,Yes,0,Delhi
d61778c2-2a80-477d-a771-3f77e73ada1c,2023-12-16,35,Male,0,705,Retail,"₹35,124","₹20,581",Instagram Ads,47,UPI,Yes,1,Delhi
7e2b7cca-9e27-475b-8fd0-2115c6c891b8,2023-07-12,55,Female,1,256,Education,"₹48,938","₹60,722",Referral Program,24,UPI,No,8,Delhi
17980484-3213-4ceb-b2c2-3d417f3f6ad6,2024-05-08,43,Female,0,410,E-Commerce,"₹24,864","₹93,036",Partner Website,11,UPI,Yes,4,Delhi
752a298e-6e96-45de-a2b2-e42a7fced96d,2024-03-26,60,Female,1,489,Consulting,"₹2,498","₹98,562",Facebook Ads,29,Credit Card,Yes,0,Delhi
5f368ba9-2c2c-408f-a460-cb5d904b0cc3,2024-07-03,60,Male,1,36,E-Commerce,"₹32,205","₹17,523",Direct Traffic,26,UPI,Yes,8,Delhi
998a4738-e568-4c2e-a330-4bd046b881a3,2023-06-16,49,Female,1,58,Tech,"₹38,744","₹67,960",Direct Traffic,16,UPI,No,0,Delhi
65530651-780b-4f36-a1be-2f325a0797cb,2023-07-17,37,Male,0,62,E-Commerce,"₹9,928","₹20,552",Direct Traffic,35,Bank Transfer,Yes,8,Delhi
8fa2d3a4-5a7a-4566-9a35-835bcaeadfa4,2024-08-26,43,Female,1,675,Finance,"₹37,937","₹11,808",Email Campaign,20,Bank Transfer,Yes,8,Delhi
6beafc06-836d-4155-a30d-86150d98c091,2022-10-28,60,Female,0,108,Tech,"₹12,836","₹73,525",Direct Traffic,46,Credit Card,Yes,0,Delhi
bedbe63a-86a6-44ba-8698-25af5645faaa,2024-07-21,29,Male,0,488,Finance,"₹9,842","₹24,620",Word of Mouth,3,Bank Transfer,Yes,0,Delhi
bdb76216-cc3e-4c00-b353-d155683e50a9,2024-03-29,37,Female,0,599,Education,"₹40,332","₹1,887",Direct Traffic,1,Bank Transfer,No,6,Delhi
435cdcf3-d4e0-42bc-b84f-21ea7e2bf2c7,2024-05-25,26,Male,0,567,Tech,"₹7,946","₹32,802",Instagram Ads,47,UPI,Yes,1,Delhi
ef987e09-8464-4cd9-8536-331b5a6ff178,2023-03-28,61,Female,1,511,Healthcare,"₹38,892","₹86,024",Partner Website,1,UPI,Yes,1,Delhi
76a9e150-91fd-4905-881e-49bcdcdb491f,2024-03-07,31,Male,1,459,Manufacturing,"₹7,961","₹96,549",Direct Traffic,17,Bank Transfer,No,3,Delhi
b02775cd-3608-4921-a9b7-57bd5d74b837,2023-02-03,24,Female,0,314,Manufacturing,"₹35,087","₹82,938",Direct Traffic,2,Bank Transfer,No,0,Delhi
6dff2a65-2e64-4859-a499-24f7a6621b60,2023-08-22,21,Female,0,545,Finance,"₹11,016","₹87,741",Referral Program,29,Bank Transfer,No,5,Delhi
d7ccbb9d-1b4e-486e-bc69-9dd9ef61b627,2022-11-25,50,Female,1,128,E-Commerce,"₹14,249","₹27,049",Partner Website,20,Credit Card,Yes,0,Delhi
85614ae4-5306-49f3-98e5-6b3ead4aeb14,2024-03-22,45,Female,0,426,Consulting,"₹18,014","₹78,789",Direct Traffic,6,Credit Card,No,0,Delhi
8dfa31eb-b66f-497a-a36f-691647eef824,2024-06-08,34,Female,1,518,Consulting,"₹35,926","₹85,526",Email Campaign,8,Credit Card,Yes,7,Delhi
b8c2e495-ac17-4dfe-94e9-6c85327c73fa,2023-01-22,60,Female,0,68,Healthcare,"₹36,768","₹8,846",Google Ads,29,Bank Transfer,No,0,Delhi
80ce73ae-e926-4329-86b9-37e9312c62ca,2022-12-27,40,Male,0,300,Tech,"₹25,450","₹91,563",Word of Mouth,48,Bank Transfer,Yes,4,Delhi
a8902e02-452e-4f93-8a46-f854b4c16188,2023-06-30,18,Male,1,186,Healthcare,"₹35,388","₹47,220",Email Campaign,33,Credit Card,No,0,Delhi
90cf34cb-1f78-4a5a-8436-0875fd5d4205,2024-06-05,32,Female,0,104,Healthcare,"₹37,288","₹47,163",Facebook Ads,3,Credit Card,Yes,0,Delhi
45f24d53-25a3-4e7e-87d1-1d4c166f466b,2023-10-14,30,Male,1,159,E-Commerce,"₹10,713","₹4,765",Email Campaign,35,Bank Transfer,No,8,Delhi
4dcac941-c753-443d-93aa-9807428bb327,2023-08-07,59,Female,0,716,Consulting,"₹36,527","₹82,486",Referral Program,5,UPI,Yes,0,Delhi
29f16c0d-f2d0-45f9-9175-cbd62ab978dc,2024-09-06,41,Male,0,113,Tech,"₹28,511","₹46,270",Referral Program,27,Credit Card,Yes,0,Delhi
c25117c7-eef1-41b4-aca1-ffd1dcf96832,2024-05-04,39,Female,0,51,Education,"₹43,349","₹76,277",Direct Traffic,44,Bank Transfer,Yes,8,Delhi
fe7b97f6-f10c-4254-ba06-d497774e3ddc,2023-12-02,47,Female,1,488,E-Commerce,"₹35,091","₹89,278",Email Campaign,12,Bank Transfer,Yes,0,Delhi
292b33d4-d438-465d-bf60-bd575f7af334,2023-10-28,32,Female,0,568,Healthcare,"₹18,358","₹91,239",Referral Program,20,UPI,Yes,0,Delhi
bdf1f0b2-2860-418f-875b-2ff43f89b160,2024-06-10,62,Female,0,411,Healthcare,"₹19,126","₹23,931",Google Ads,45,Bank Transfer,Yes,4,Delhi
