customerid,acquisitiondate,age,gender,churn,retentionperiod,companytype,acquisitioncost,totalspend,marketingchannel,customerinteractions,paymentmethod,billingissues,frequencyofbillingissues,city
cc700323-a870-4a69-9112-76961f8b5109,2023-06-22,36,Female,1,220,Tech,"₹28,462","₹61,155",Word of Mouth,2,Credit Card,No,8,Mumbai
0fa320ef-37b8-4de8-976b-6d48aafa3d60,2023-09-25,63,Female,1,559,Manufacturing,"₹30,264","₹27,918",Facebook Ads,5,UPI,No,6,Mumbai
6fdec9ed-2d3c-4aa6-b828-81a526ffd458,2022-10-28,41,Female,0,708,E-Commerce,"₹32,970","₹57,313",Facebook Ads,11,Credit Card,No,0,Mumbai
9b3c89ad-0dea-4dc6-9bff-032a95bd9fcd,2024-08-04,27,Female,1,612,Manufacturing,"₹39,001","₹18,443",Referral Program,25,UPI,Yes,1,Mumbai
71c4b4da-38f2-4539-9164-b72f44714b0e,2024-01-24,62,Female,0,595,Finance,"₹3,716","₹33,250",Google Ads,35,Bank Transfer,Yes,0,Mumbai
65b6f853-5490-4456-b57a-266269f5d62c,2024-02-25,55,Male,1,274,Tech,"₹22,572","₹2,922",Referral Program,35,Bank Transfer,Yes,0,Mumbai
c9ebabee-3050-4e1b-92c8-258e2effde8b,2022-12-29,38,Male,1,105,Education,"₹28,742","₹32,976",Direct Traffic,22,UPI,Yes,4,Mumbai
e79d0ad6-8fd5-4008-810b-ab3d076bf8ca,2024-07-07,64,Male,1,576,Healthcare,"₹37,632","₹12,991",Facebook Ads,37,Bank Transfer,Yes,2,Mumbai
860b146d-9f53-478f-a262-acc89e6c0a36,2024-10-07,47,Male,1,296,E-Commerce,"₹45,537","₹54,744",Email Campaign,22,UPI,No,0,Mumbai
682f9f89-fa8a-4f70-b757-6a7a004d5a99,2024-06-05,28,Male,1,346,Manufacturing,"₹18,361","₹23,733",Google Ads,11,Credit Card,Yes,0,Mumbai
94f01d24-a081-4f2f-a4e9-02642caa588e,2023-10-30,55,Male,0,150,Tech,"₹47,097","₹3,473",Direct Traffic,32,Credit Card,No,0,Mumbai
7e9b70b6-c28f-4de7-b1b3-8ee3b415bff2,2023-01-22,56,Male,0,54,E-Commerce,"₹5,460","₹9,108",Email Campaign,35,UPI,Yes,5,Mumbai
c49036aa-d83f-4511-8964-8d4033ff99a6,2024-04-14,38,Male,1,461,Retail,"₹19,281","₹29,715",Direct Traffic,31,Credit Card,Yes,0,Mumbai
2e41cb9f-67f8-4569-bf7e-04c8adb1caed,2024-09-16,36,Male,1,189,Finance,"₹41,569","₹33,210",Referral Program,45,Bank Transfer,Yes,1,Mumbai
544ef577-fb2e-4506-ad8b-0afc5e5b953a,2024-01-22,46,Female,1,625,Retail,"₹31,626","₹38,317",Instagram Ads,8,Credit Card,No,8,Mumbai
ede011da-1003-4d3e-aa30-90f05da2b08c,2023-03-27,38,Female,0,143,Manufacturing,"₹42,109","₹66,516",Email Campaign,20,Credit Card,No,3,Mumbai
04d144e3-00b1-4537-a691-99785dad8a8b,2023-08-06,46,Male,0,531,Retail,"₹23,078","₹34,362",Referral Program,42,UPI,No,0,Mumbai
757a3aaa-2909-4b3a-b631-58d981ecec30,2023-11-14,41,Female,0,195,Retail,"₹40,998","₹55,604",Referral Program,34,Bank Transfer,Yes,9,Mumbai
1e4c6055-c963-4328-9473-c93f4023103b,2023-03-17,38,Female,0,204,Finance,"₹18,383","₹5,889",Referral Program,4,Credit Card,Yes,0,Mumbai
6c470db5-49ab-4643-843a-82b82f24760b,2024-09-25,64,Male,0,30,Finance,"₹30,282","₹90,557",Instagram Ads,18,Credit Card,Yes,9,Mumbai
69f9b465-621d-47e6-acbb-704fff540ad1,2023-02-11,24,Female,0,115,Consulting,"₹17,479","₹74,748",Instagram Ads,4,UPI,Yes,0,Mumbai
6666a93c-3f3a-411f-ab07-6d456d3e28c1,2023-08-20,59,Male,0,603,Finance,"₹34,246","₹32,971",Word of Mouth,20,UPI,Yes,0,Mumbai
c58db264-974b-4b5f-838d-0afc073f4809,2023-10-13,23,Female,0,349,E-Commerce,"₹1,230","₹51,551",Instagram Ads,9,Bank Transfer,Yes,9,Mumbai
7d5d7514-224d-47ff-8b6a-fe31c409a8d6,2022-12-07,25,Male,1,430,Consulting,₹556,"₹4,201",Google Ads,16,Credit Card,No,0,Mumbai
27d3213a-0493-47b3-ad1c-aa0bf9c1cc55,2023-07-01,24,Female,0,411,Finance,"₹31,957","₹90,882",Instagram Ads,26,UPI,No,4,Mumbai
20cb009a-6c98-480a-8a88-73298e16f82e,2024-09-05,41,Male,0,646,Retail,"₹2,743","₹38,958",Instagram Ads,38,UPI,Yes,3,Mumbai
83e70ddc-7438-4d1f-ae58-1f21f9d63cc9,2023-04-23,32,Male,0,347,Education,"₹2,201","₹80,251",Instagram Ads,25,UPI,No,6,Mumbai
daf99aeb-e857-4665-8849-d5b59fda1965,2023-09-14,50,Male,0,279,Education,"₹8,803","₹6,681",Direct Traffic,4,Bank Transfer,No,3,Mumbai
00c81612-bdbb-4a68-abbd-88c5e3f31039,2022-11-16,20,Male,1,554,Consulting,"₹15,600","₹47,870",Email Campaign,41,UPI,No,9,Mumbai
d9c97d89-ab9e-4cb3-a9d1-bd84250a1e68,2023-05-27,45,Male,0,704,Finance,"₹46,266","₹83,256",Instagram Ads,45,Bank Transfer,Yes,3,Mumbai
b4e8b276-204f-4aac-92eb-cb0c1e9910ce,2023-05-06,60,Male,1,584,E-Commerce,"₹42,661","₹68,203",Google Ads,41,Bank Transfer,Yes,2,Mumbai
eeb08dc7-f79e-40cf-b88c-365accb19094,2024-01-02,27,Female,1,652,Healthcare,"₹1,447","₹29,152",Direct Traffic,38,Credit Card,Yes,0,Mumbai
b020f73a-126a-4fce-b503-e122eed875b4,2023-05-31,60,Male,1,285,Tech,"₹21,005","₹51,061",Referral Program,19,Credit Card,Yes,6,Mumbai
f025b274-78da-4a56-b289-99d28374416a,2024-06-20,36,Female,0,336,Manufacturing,"₹7,053","₹58,619",Email Campaign,14,Bank Transfer,No,8,Mumbai
6e3d9041-1bb2-41ad-9db3-89d01833d2c8,2024-07-26,49,Female,0,173,E-Commerce,"₹34,025","₹59,235",Facebook Ads,21,Credit Card,Yes,0,Mumbai
e038f11f-8fc5-4def-8f21-15275a711f6d,2023-07-26,42,Female,0,687,Healthcare,"₹15,366","₹74,740",Direct Traffic,15,Credit Card,Yes,0,Mumbai
00aceefd-c3df-4213-b749-923b8cd4764b,2023-05-14,35,Male,1,420,Manufacturing,"₹30,972","₹38,890",Instagram Ads,3,UPI,Yes,8,Mumbai
4e3c2b83-b652-4942-a23d-995a2df9cbe5,2023-04-21,24,Male,1,705,Healthcare,"₹44,848","₹91,073",Direct Traffic,37,Credit Card,No,1,Mumbai
7d77a8d2-382f-4b38-8909-a66c30892015,2024-05-16,34,Female,1,198,Healthcare,"₹6,151","₹62,401",Word of Mouth,46,Bank Transfer,No,1,Mumbai
a1eebfb4-6857-49f1-b8ef-0597839e6531,2024-05-02,65,Male,1,327,Consulting,"₹7,773","₹12,217",Word of Mouth,16,Credit Card,No,0,Mumbai
20589d1d-3536-4009-b9e5-9001d8831ea1,2023-08-23,18,Female,0,262,Education,"₹10,533","₹49,351",Direct Traffic,14,UPI,No,9,Mumbai
07b629e5-5d4b-48ce-b542-66929ffa1bdc,2024-05-07,53,Male,0,300,Tech,"₹4,035","₹34,741",Referral Program,9,Bank Transfer,No,0,Mumbai
73b94320-d48d-4c94-b330-0fbfdf132a9c,2024-05-02,27,Male,0,89,Healthcare,"₹19,177","₹21,654",Referral Program,47,Credit Card,Yes,5,Mumbai
e318b36c-3404-4996-bd7b-36e06f52b4a1,2024-07-04,38,Male,1,325,Finance,"₹17,988","₹62,314",Email Campaign,7,Bank Transfer,No,2,Mumbai
b8316034-71b6-45f0-b0eb-e7f185426fc5,2024-04-01,37,Male,1,496,Manufacturing,"₹42,121","₹2,408",Word of Mouth,14,Credit Card,No,0,Mumbai
30285f86-6ced-4064-bb0a-8afee6334fc1,2024-09-05,28,Female,0,264,E-Commerce,"₹1,408","₹43,903",Facebook Ads,6,UPI,Yes,6,Mumbai
b451c6cd-1e90-43e8-8d2a-84fff927787f,2024-07-10,41,Male,0,706,Education,"₹5,117","₹85,208",Partner Website,21,Credit Card,Yes,8,Mumbai
b13cbfc1-4af4-487d-89cf-a6e301828031,2022-12-13,19,Male,1,263,Manufacturing,"₹43,316","₹2,218",Word of Mouth,15,Bank Transfer,Yes,9,Mumbai
0e4955b7-aa13-4907-94ed-ee2ac0f6282d,2023-05-25,39,Female,0,397,Consulting,"₹30,931","₹51,572",Direct Traffic,8,Bank Transfer,No,0,Mumbai
9ef56574-1511-4660-8fda-2628f6767908,2023-03-02,65,Male,0,724,Finance,"₹23,953","₹59,798",Word of Mouth,34,Bank Transfer,Yes,8,Mumbai
3f601f0d-ad1b-4f97-b5ae-9b30136996cb,2024-06-23,43,Male,1,261,Finance,"₹35,579","₹31,105",Google Ads,40,Credit Card,No,8,Mumbai
697564ca-dbae-4a44-ba34-596deadd29f8,2024-02-18,42,Female,1,520,Healthcare,"₹16,520","₹70,634",Partner Website,1,Credit Card,Yes,0,Mumbai
abae911b-2424-488c-84da-1cb7b0a30fd0,2022-11-24,61,Male,1,648,Finance,"₹46,853","₹66,063",Referral Program,32,Credit Card,No,0,Mumbai
beb8f539-0487-4848-915f-bfe2febe93f3,2024-01-09,49,Female,0,532,Tech,"₹47,285","₹8,619",Partner Website,49,UPI,No,2,Mumbai
4b5d4cec-e8cc-4079-a573-eda7749f13bc,2024-03-10,25,Female,1,621,Consulting,"₹49,823","₹12,939",Word of Mouth,5,UPI,No,1,Mumbai
99f7014d-bd55-4304-bf2a-7b28bd34c967,2023-01-29,51,Male,0,410,Finance,"₹45,820","₹19,226",Referral Program,30,UPI,No,0,Mumbai
8fdd6dbe-2c62-4697-a3bb-b166f255b73d,2024-01-06,38,Male,0,725,Healthcare,"₹27,062","₹26,322",Partner Website,22,Bank Transfer,Yes,2,Mumbai
bd919a81-e2e0-4ebf-b68d-85c85f5b9b37,2022-10-15,58,Male,1,457,Manufacturing,"₹24,873","₹59,215",Referral Program,20,Bank Transfer,Yes,2,Mumbai
3b9097bf-d897-48d3-8e83-c230e60358c9,2024-01-23,29,Male,0,726,Consulting,"₹46,605","₹17,878",Referral Program,16,Bank Transfer,No,0,Mumbai
1d923610-a78f-4dd1-95df-c729149abb4c,2023-11-20,58,Female,1,675,Finance,"₹30,664","₹7,560",Email Campaign,7,Bank Transfer,Yes,4,Mumbai
187ea21d-d327-47ff-8687-9625a684980a,2024-09-17,49,Female,1,393,Education,"₹2,385","₹39,278",Facebook Ads,7,Bank Transfer,No,1,Mumbai
2fcb8d46-0ccd-4a51-983e-f3b963a59d5e,2024-10-05,63,Male,0,231,Consulting,"₹1,549","₹37,212",Referral Program,2,Credit Card,Yes,0,Mumbai
5e824a12-a26c-4663-bbb5-a44d7b49a53a,2024-05-19,28,Female,0,175,Consulting,"₹43,771","₹95,835",Google Ads,47,Bank Transfer,Yes,4,Mumbai
f10d5038-8443-4c22-a8a3-f83d83e93fd3,2023-02-26,18,Male,1,668,E-Commerce,"₹1,661","₹74,079",Word of Mouth,14,Credit Card,No,5,Mumbai
02ef1e87-0ded-4220-a4ba-92ba782f875e,2024-01-15,23,Male,1,486,Education,"₹1,315","₹24,946",Word of Mouth,31,UPI,No,7,Mumbai
3e6d4b3f-e211-482b-bb90-2758e2881e1b,2024-06-21,52,Female,1,164,Education,"₹37,034","₹32,740",Google Ads,41,UPI,Yes,0,Mumbai
942a623c-86da-4529-b4d0-ae9364f902d1,2024-05-14,30,Male,1,655,Manufacturing,"₹27,998","₹8,253",Instagram Ads,14,UPI,No,8,Mumbai
5a3d192b-a806-47b4-860d-b928c9edabdd,2023-11-17,46,Male,1,293,Retail,"₹25,537","₹80,311",Referral Program,5,UPI,Yes,0,Mumbai
c2d7e7c1-9a68-4385-8ef9-b7bec6556a29,2024-08-12,42,Female,1,93,E-Commerce,"₹36,507","₹33,813",Direct Traffic,11,UPI,Yes,0,Mumbai
133ce764-7974-4923-accd-71424f5169f8,2023-02-19,20,Male,0,520,Education,"₹14,442","₹65,331",Referral Program,40,Bank Transfer,Yes,2,Mumbai
ae844037-075a-4f47-89bb-32207465a9a6,2023-01-27,61,Female,0,676,Education,"₹27,778","₹28,632",Referral Program,5,Bank Transfer,No,0,Mumbai
61d2f955-a5ca-4954-ac43-f1562c6bbaa3,2024-02-12,32,Female,0,70,Retail,"₹8,772","₹49,365",Direct Traffic,29,Bank Transfer,No,4,Mumbai
5bf7b818-1a37-4053-a6e2-25b86707248f,2022-12-29,56,Male,0,325,Manufacturing,"₹34,137","₹68,593",Partner Website,11,UPI,Yes,4,Mumbai
3d89802b-030f-4901-8b15-3a0b658c9ccc,2024-07-02,52,Male,1,32,E-Commerce,"₹38,794","₹34,431",Referral Program,5,UPI,No,8,Mumbai
1acdf002-1aff-43c1-879b-dc9c1522c3c7,2023-04-21,21,Female,0,139,Education,"₹8,241","₹38,436",Referral Program,49,Credit Card,No,0,Mumbai
0e52fc88-5e87-44a2-b1f5-ad86871ebc98,2022-11-05,21,Male,0,250,Healthcare,"₹5,194","₹19,413",Google Ads,32,Bank Transfer,Yes,8,Mumbai
97d85845-0f2d-4546-bc74-783f6a5df66d,2023-01-27,65,Female,1,399,Manufacturing,"₹30,806","₹96,761",Facebook Ads,36,UPI,No,7,Mumbai
6d95ca43-e484-41a1-a419-08bc2738f609,2024-01-11,33,Male,0,397,E-Commerce,"₹2,434","₹39,485",Facebook Ads,15,UPI,No,4,Mumbai
e60334a3-ebf3-45c9-837e-bc77f09e3995,2023-05-23,19,Female,1,465,Education,"₹22,056","₹69,232",Instagram Ads,19,UPI,Yes,0,Mumbai
c912c0ac-5f40-4613-a457-3b2320055339,2022-11-23,48,Female,1,33,Education,"₹49,586","₹17,101",Google Ads,22,Credit Card,No,0,Mumbai
c6adb712-adea-4c86-8ff2-cd06b3720024,2023-10-06,38,Female,1,273,Retail,"₹19,407","₹9,831",Referral Program,34,UPI,Yes,2,Mumbai
631087ae-8fba-48a5-b276-d5179ea6b70a,2022-11-14,51,Female,1,195,E-Commerce,"₹6,659","₹85,583",Facebook Ads,17,Credit Card,No,1,Mumbai
9fb2db51-603b-4960-b7a6-63c98a1ec581,2022-12-20,35,Male,1,55,Healthcare,"₹48,987","₹52,897",Email Campaign,12,Credit Card,No,8,Mumbai
2785a22c-88a3-45b2-b844-8dd2c834f679,2024-06-22,30,Female,0,424,Manufacturing,"₹29,658","₹6,004",Email Campaign,25,Bank Transfer,Yes,9,Mumbai
c2c0bea2-ca1d-4744-b7a0-6ead5391ab76,2024-05-04,20,Male,0,503,Finance,"₹20,793","₹89,241",Email Campaign,17,UPI,Yes,0,Mumbai
e1f62d0e-ecbd-451a-8dcf-60d845f95518,2023-11-04,38,Female,0,46,Tech,"₹46,261","₹46,924",Referral Program,10,Credit Card,No,0,Mumbai
9957b8c1-ca90-4d31-8e55-e86548bc92ed,2023-01-10,32,Female,1,121,Healthcare,"₹47,081","₹22,509",Referral Program,28,UPI,Yes,0,Mumbai
99ec08ea-a4cf-403b-ab9e-1391dc48cf6d,2023-07-12,39,Male,0,512,Finance,"₹34,432","₹38,170",Direct Traffic,18,Bank Transfer,Yes,0,Mumbai
14eaf303-507c-44be-bd15-ded41434bfdc,2024-06-03,63,Male,0,572,Healthcare,"₹33,887","₹44,555",Instagram Ads,18,Bank Transfer,No,0,Mumbai
b9617c65-35fe-41f2-8e2f-91414b49e282,2022-12-24,49,Male,0,234,E-Commerce,"₹41,250","₹15,662",Word of Mouth,45,Credit Card,Yes,0,Mumbai
83a84556-e797-45f1-8990-d27a6b5a0d22,2023-10-06,27,Male,0,531,Finance,"₹3,566","₹66,930",Instagram Ads,32,Bank Transfer,No,0,Mumbai
a99cdad3-e5d7-4b67-af89-06443cf80374,2022-11-10,18,Male,1,429,E-Commerce,"₹21,756","₹48,403",Instagram Ads,14,Bank Transfer,No,2,Mumbai
10d71248-5140-474e-baca-bb15288c13e7,2023-09-16,54,Female,0,236,Finance,"₹41,906","₹37,365",Partner Website,16,Bank Transfer,Yes,6,Mumbai
a7b9a807-06f6-42f8-bd9d-51ad93cdf323,2024-07-15,43,Male,1,648,Healthcare,"₹35,605","₹63,188",Email Campaign,18,UPI,No,1,Mumbai
322ab445-d40c-4c0a-98ce-52d722c1d30e,2023-12-03,65,Female,1,175,Retail,"₹6,094","₹77,060",Referral Program,16,UPI,Yes,4,Mumbai
6594c893-3a92-4408-9282-2b7e730c4feb,2024-07-20,31,Female,0,130,Healthcare,"₹2,960","₹99,633",Email Campaign,17,Credit Card,No,5,Mumbai
25002a30-d0cc-4a56-bfb0-ed296027749a,2023-03-25,38,Female,1,270,E-Commerce,"₹7,320","₹27,673",Instagram Ads,7,Credit Card,Yes,2,Mumbai
694b1d22-6e9a-4020-bcf4-c8b03b7a6d40,2024-03-16,23,Male,1,192,Healthcare,"₹36,710","₹64,471",Referral Program,12,Bank Transfer,Yes,0,Mumbai
65290080-5c1c-4de2-a68d-0a5ea4d65039,2024-05-12,38,Male,1,202,Consulting,"₹16,691","₹18,156",Google Ads,34,Bank Transfer,No,7,Mumbai
13a94c4e-da74-48c3-8f7e-b2213b6cd3d9,2023-04-06,55,Female,1,531,Consulting,"₹19,595","₹58,287",Direct Traffic,10,Credit Card,Yes,0,Mumbai
fbffd8a9-25e2-4a88-9abd-4d5af44ef8cd,2024-05-17,57,Male,1,576,Finance,"₹49,594","₹2,645",Facebook Ads,5,Bank Transfer,Yes,6,Mumbai
7ad63b02-6074-403b-8a1a-d43e2a4670fd,2023-09-13,60,Male,1,313,Consulting,"₹11,029","₹60,076",Facebook Ads,21,Credit Card,Yes,0,Mumbai
386a930c-c0a6-417e-b05a-fa1eab3519a8,2024-05-21,52,Male,1,388,Tech,"₹32,675","₹95,585",Instagram Ads,3,UPI,No,0,Mumbai
8cd205e0-dd03-4892-858d-f7b182776694,2022-11-26,47,Female,0,410,Finance,"₹18,175","₹76,351",Word of Mouth,19,Bank Transfer,No,9,Mumbai
937875b0-7fa7-450a-a001-330cd5c9c90c,2023-09-21,41,Female,0,562,Consulting,"₹43,658","₹51,151",Email Campaign,45,Bank Transfer,Yes,1,Mumbai
0989b46a-ced8-43ec-aa4f-73947a9d9e30,2023-10-11,32,Female,1,192,Education,"₹47,298","₹68,384",Google Ads,44,Bank Transfer,Yes,2,Mumbai
3319e81a-28d0-4312-8b1a-3b8c0f1f33b5,2024-02-28,41,Female,1,638,Healthcare,"₹5,874","₹34,541",Referral Program,35,UPI,No,8,Mumbai
0340abec-c7a9-4731-bb99-14317f81320b,2023-03-24,31,Female,0,336,Manufacturing,"₹26,476","₹73,847",Word of Mouth,6,UPI,No,7,Mumbai
38d626ce-a7b4-43dd-b9e9-035254cea100,2023-04-06,62,Male,0,368,Healthcare,"₹13,642","₹88,099",Email Campaign,14,Bank Transfer,No,0,Mumbai
d6efe9f3-e399-4575-bf08-89e61d94bdba,2023-02-19,33,Male,0,84,Consulting,"₹12,704","₹81,739",Instagram Ads,4,Credit Card,Yes,4,Mumbai
96d98f38-1b63-4652-b92a-7ced2a01bd29,2023-07-12,37,Male,0,362,Retail,"₹7,894","₹51,955",Email Campaign,45,UPI,No,0,Mumbai
6784b53f-2b51-40b6-9993-2d8e08203c8e,2023-01-04,59,Male,1,156,E-Commerce,"₹34,093","₹10,290",Instagram Ads,18,Bank Transfer,Yes,0,Mumbai
15e93196-dafc-4b27-b6b7-c6d447f8d0df,2024-04-24,55,Male,1,272,Manufacturing,"₹42,464","₹59,942",Partner Website,29,Bank Transfer,No,0,Mumbai
8efc4d61-4b81-4f8a-a0b3-0972d4603e5f,2024-09-05,32,Male,0,629,Finance,"₹12,152","₹83,667",Facebook Ads,35,UPI,Yes,9,Mumbai
b331de23-e293-4250-95fc-119911373ad4,2024-08-01,58,Male,0,438,Retail,"₹34,240","₹31,143",Word of Mouth,38,Credit Card,No,2,Mumbai
a090b381-8203-4172-9690-7d4342274546,2023-05-25,25,Male,0,532,Healthcare,"₹44,536","₹25,509",Facebook Ads,16,Bank Transfer,Yes,1,Mumbai
6333923a-59ab-42c5-859f-bfa870e1ecb7,2024-08-04,20,Male,0,633,Consulting,₹943,"₹88,780",Email Campaign,20,Credit Card,No,7,Mumbai
870fb9d6-783a-4cf6-90e4-9992c279eb66,2024-06-03,37,Female,1,332,Finance,"₹24,403","₹37,741",Google Ads,24,Credit Card,No,6,Mumbai
38adb20c-ee76-4c37-ac56-7e692015b95e,2023-12-03,46,Male,0,493,Finance,"₹34,022","₹27,898",Referral Program,35,UPI,Yes,3,Mumbai
b3649e77-bc22-44e7-8b88-c654d63a72d6,2022-12-06,59,Female,0,264,Education,"₹28,680","₹86,674",Instagram Ads,44,Bank Transfer,No,0,Mumbai
1055ff3b-43e6-494c-b5db-3d738f62f258,2023-06-21,64,Male,0,725,Education,"₹49,291","₹63,948",Referral Program,19,Bank Transfer,No,5,Mumbai
855a8e54-bbb5-47cf-9eed-de965643f644,2022-11-30,34,Male,1,67,Consulting,"₹21,619","₹62,768",Facebook Ads,4,Credit Card,No,0,Mumbai
f19aeb66-518f-4933-990e-f40ef7ecb9a3,2022-12-16,50,Female,1,168,Consulting,"₹10,863","₹44,262",Direct Traffic,33,UPI,No,0,Mumbai
9120dad3-e58b-43b7-8d43-ccc8974f05bf,2023-05-04,65,Female,1,224,Tech,"₹44,165","₹6,506",Google Ads,2,UPI,Yes,1,Mumbai
d27e7244-afca-46c3-ae4e-ebb23c2075f2,2024-08-15,24,Female,0,556,Education,"₹38,664","₹21,605",Google Ads,13,UPI,Yes,1,Mumbai
ed82839c-cb3d-4e73-bb00-4168db696d07,2024-06-26,43,Male,0,676,E-Commerce,"₹32,041","₹79,590",Referral Program,45,Credit Card,No,5,Mumbai
e93ff04f-d77d-484c-8a18-90577a262f96,2023-04-13,45,Male,0,30,Manufacturing,"₹3,965","₹29,231",Facebook Ads,30,Credit Card,Yes,6,Mumbai
cd09655e-012e-4048-b15c-b14ae87dcb2e,2024-09-11,45,Male,1,590,Finance,"₹3,211","₹80,397",Direct Traffic,34,Bank Transfer,Yes,5,Mumbai
975eecbe-ec15-4c21-9a1f-74e3835deb9c,2024-08-31,29,Male,1,125,Education,"₹25,698","₹78,123",Referral Program,30,UPI,Yes,2,Mumbai
cd828ab7-2338-4642-bcbb-a597e04316c8,2024-02-17,61,Male,0,442,Consulting,"₹22,988","₹14,515",Email Campaign,24,Credit Card,Yes,0,Mumbai
760a8895-0566-4d35-aca8-029c3f070a2d,2023-12-16,44,Female,0,567,Tech,"₹39,015","₹88,211",Google Ads,48,UPI,Yes,0,Mumbai
d8f852e0-0481-48a3-a807-db9aded76f22,2022-11-18,21,Male,1,458,Consulting,"₹24,108","₹39,622",Google Ads,44,Credit Card,No,0,Mumbai
1718aa18-141d-4d5e-a1e1-8d481a821f9c,2023-02-16,34,Male,0,264,Consulting,"₹28,398","₹17,600",Email Campaign,33,Bank Transfer,Yes,0,Mumbai
efcde762-9dfa-44cc-a6bd-1fb0b4d9e7d6,2022-12-23,37,Female,0,378,Consulting,"₹2,419","₹28,892",Facebook Ads,41,UPI,No,0,Mumbai
8dc483a1-089e-4198-b3a7-28dbc98eae9e,2024-08-09,64,Male,0,510,Healthcare,"₹31,671","₹84,279",Google Ads,49,Credit Card,Yes,0,Mumbai
22227733-37b6-4df2-be18-165e6c554014,2024-02-07,46,Male,1,425,Manufacturing,"₹46,741","₹70,310",Word of Mouth,10,UPI,No,5,Mumbai
5d67b3d4-54bd-495c-82f5-3a6fd7ff6350,2024-03-19,35,Female,0,380,Education,"₹21,099","₹22,801",Direct Traffic,18,Credit Card,No,2,Mumbai
4d5e8561-fe2e-4968-9dc5-ef82b4798f0d,2024-08-04,58,Female,0,445,Finance,"₹17,465","₹38,695",Partner Website,19,Credit Card,No,4,Mumbai
0e5e1514-728f-47e4-bef0-ec7add17cc68,2023-07-29,45,Male,0,80,Healthcare,"₹47,503","₹29,853",Partner Website,7,Credit Card,Yes,0,Mumbai
76477c02-7110-40af-a1ed-0a470e97ec01,2022-11-28,39,Female,0,110,Consulting,"₹48,978","₹5,429",Partner Website,19,UPI,Yes,0,Mumbai
771f8433-c107-4452-b49c-4d203178f2a6,2024-01-17,52,Female,1,65,E-Commerce,"₹14,934","₹5,606",Instagram Ads,24,Credit Card,No,0,Mumbai
2c061564-16fb-4fd5-8a1d-9b62f350cf59,2024-05-01,59,Female,1,96,Finance,"₹46,746","₹5,478",Word of Mouth,15,Bank Transfer,No,9,Mumbai
5e2c546a-2121-4f8d-9524-e08777a1e733,2023-07-06,41,Female,1,670,Healthcare,"₹37,149","₹84,816",Instagram Ads,41,UPI,Yes,6,Mumbai
e2f86061-d401-4c32-87cf-1c302822d842,2023-09-22,27,Male,0,696,E-Commerce,"₹2,499","₹41,134",Facebook Ads,42,Bank Transfer,Yes,8,Mumbai
3ea0956b-8cb0-4b8a-8c0d-a7562cb8d628,2023-03-21,62,Female,1,652,E-Commerce,"₹15,349","₹70,963",Email Campaign,23,Bank Transfer,No,0,Mumbai
38857d5b-79b5-48c2-b0c0-fd3386b2d1ba,2023-04-10,53,Male,0,709,Manufacturing,"₹11,403","₹71,897",Referral Program,4,UPI,Yes,0,Mumbai
9db56d8b-98df-4ea0-ae8e-b01fb8d75e5e,2024-04-29,37,Male,1,510,Finance,"₹47,968","₹26,475",Word of Mouth,38,Credit Card,Yes,0,Mumbai
46a5dbe0-fdd3-43bd-82ad-6ad4d51c56e7,2023-07-27,65,Female,0,497,Education,"₹5,945","₹67,177",Direct Traffic,4,Bank Transfer,Yes,5,Mumbai
086464a2-3031-43bc-8bcd-43872b52fe39,2023-09-25,29,Female,1,171,Education,"₹35,896","₹22,730",Facebook Ads,5,UPI,Yes,0,Mumbai
5fa82f01-631e-4044-8bfb-d1a2e38d7d8d,2024-06-23,56,Male,1,385,Tech,"₹18,540","₹22,113",Referral Program,41,Credit Card,Yes,1,Mumbai
5ea55bdd-c5ae-4171-9361-4e8837efc3af,2023-04-05,49,Male,1,500,Healthcare,₹746,"₹21,011",Facebook Ads,44,UPI,Yes,8,Mumbai
9465f074-8f88-4862-8b19-e2c8d90307a4,2022-11-16,30,Female,0,650,Tech,"₹31,653","₹56,746",Instagram Ads,23,UPI,No,2,Mumbai
ec1172f9-44d9-44f0-aeed-6e25e0d1884b,2024-09-09,35,Male,0,620,Retail,"₹5,712","₹43,853",Partner Website,40,UPI,No,6,Mumbai
4b8f992e-5798-475b-a1af-fd6736c89367,2024-07-21,53,Female,0,702,Education,"₹3,839","₹86,195",Email Campaign,37,Credit Card,No,9,Mumbai
0e1a6ece-a950-4914-b6ae-a3cc3b72cdfb,2023-07-03,31,Male,1,468,Healthcare,"₹23,642","₹37,818",Instagram Ads,11,Bank Transfer,No,3,Mumbai
bf514163-9f29-468a-a784-b9d38fac8aab,2024-02-07,37,Male,0,560,Manufacturing,"₹19,894","₹38,321",Email Campaign,11,Bank Transfer,No,2,Mumbai
cac68900-aacc-47c8-9671-a6b8df8476bf,2023-05-26,28,Female,0,156,Tech,"₹35,636","₹22,309",Word of Mouth,13,UPI,No,0,Mumbai
07eacca5-ee68-48c6-b07f-ee6cb27922eb,2024-01-16,25,Male,0,234,Manufacturing,"₹12,686","₹19,688",Referral Program,14,UPI,Yes,9,Mumbai
bbb9e85a-f15a-4125-80e2-c8aa76d23852,2023-06-01,23,Female,0,58,Manufacturing,"₹35,107","₹29,176",Facebook Ads,8,Credit Card,Yes,0,Mumbai
